Stage,Match,Date,MVP,Map Result
Lower Bracket Semifinal,Pandia (3) vs Hayabusa Gaming (0),"March 24, 2024 - 18:00 KST",없음,"Control: 2 vs 0 (Nepal)
Hybrid: 3 vs 2 (Hollywood)
Push: ? vs ? (New Queen Street)"
Lower Bracket Semifinal,Arise Project (3) vs Namekuji Brothers (0),"March 24, 2024 - 18:30 KST",없음,"Control: 2 vs 1 (Samoa)
Escort: 2 vs 1 (Rialto)
Hybrid: 4 vs 3 (Numbani)"
Lower Bracket Semifinal,Pandia (3) vs Arise Project (0),"March 25, 2024 - 18:00 KST",ZeSin,"Control: 2 vs 0 (Nepal)
Push: 109.2m vs 46.17m (Colosseo)
Flashpoint: 3 vs 1 (Suravasa)"
Lower Bracket Semifinal,Hayabusa Gaming (1) vs Namekuji Brothers (3),"March 24, 2024 - 20:20 KST",ZeSin,"Control: 0 vs 2 (Samoa)
Hybrid: 2 vs 3 (Midtown)
Push: 124.89m vs 44.42m (New Queen Street)
Escort: 2 vs 3 (Rialto)"
Lower Bracket Semifinal,Arise Project (2) vs Namekuji Brothers (3),"March 26, 2024 - 18:00 KST",Nozl,"Control: 0 vs 2 (Busan)
Escort: 1 vs 3 (Havana)
Flashpoint: 3 vs 0 (Suravasa)
Hybrid: 3 vs 2 (Numbani)
Push: 85.2m vs 85.21m (Colosseo)"
Lower Bracket Semifinal,Pandia (3) vs Namekuji Brothers (0),"March 27, 2024 - 18:00 KST",Mimoza,"Control: 2 vs 0 (Nepal)
Escort: 1 vs 0 (Rialto)
Hybrid: 2 vs 1 (Hollywood)"
Third Place Match,SixBlow (3) vs Namekuji Brothers (0),"April 1, 2024 - 18:00 KST",pressure,"Control: 2 vs 0 (Samoa)
Escort: 1 vs 0 (Rialto)
Push: 139.48m vs 0m (Colosseo)"
Third Place Match,VARREL (3) vs SixBlow (0),"April 2, 2024 - 18:00 KST",Nico,"Control: 2 vs 1 (Oasis)
Hybrid: 3 vs 0 (Midtown)
Flashpoint: 3 vs 1 (Suravasa)"
Third Place Match,REVATI (3) vs Pandia (1),"April 1, 2024 - 19:30 KST",JeonMinHyouk,"Control: 1 vs 2 (Busan)
Hybrid: 3 vs 2 (Midtown)
Escort: 2 vs 1 (Shambali Monastery)
Push: 139.96m vs 78.26m (Esperança)"
Third Place Match,INSOMNIA (3) vs REVATI (2),"April 2, 2024 - 19:30 KST",Undersea,"Control: 0 vs 2 (Oasis)
Push: 0m vs 142.41m (Esperança)
Hybrid: 3 vs 2 (Midtown)
Escort: 3 vs 2 (Junkertown)
Flashpoint: 3 vs 1 (New Junk City)"
Third Place Match,VARREL (4) vs INSOMNIA (0),"April 3, 2024 - 19:30 KST",Qki,"Control: 2 vs 0 (Nepal)
Flashpoint: 3 vs 0 (Suravasa)
Hybrid: 3 vs 1 (Midtown)
Push: 142.41m vs 3.59m (Esperança)"
Third Place Match,SixBlow (3) vs REVATI (0),"April 3, 2024 - 18:00 KST",Doux,"Control: 2 vs 0 (Samoa)
Hybrid: 1 vs 0 (Midtown)
Escort: 1 vs 0 (Junkertown)"
